1490.5006, 1.5517, -310.8672, 136.7644,178591.0, 13723.9559, 120.255, 1323.2271, -21.803, 377.1634, -21.3481, 162.5391, -4.3031, 22.2987, 19.5431, -54.5394, -58.2059, -21.3038, -10.152, 3.8909, -1.1602, 0.7745, -3.0574, -9.5482
1490.988, 1.1578, -311.1634, 136.775,110391.0, 8314.0174, 164.0145, 484.4207, 147.6917, 51.053, 68.7319, 2.5461, 4.9723, -60.4766, -35.3919, 25.377, -37.0894, 0.2892, 19.2588, 15.2709, -1.5343, 8.7488, 3.8999, 14.1948
1, 1, 1, 1,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1, 1, 1, 1,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1476.1253, 3.7307, -304.9989, 136.6499,352753.0, 896.1272, 823.9884, -64.9243, 73.0592, 85.9829, 67.8935, -10.2682, 7.6689, -23.6523, 5.2249, 16.3358, -15.5512, 34.6154, 11.3163, -3.7693, 18.1302, -2.8602, -5.6305, 6.538
1490.8882, 1.3626, -311.066, 136.7687,113678.0, -3132.2747, -101.4903, -60.9252, 56.7772, -23.2621, -11.9583, 9.6748, -16.8019, 14.7049, -27.7778, 9.7032, -5.4381, -3.2375, -0.5076, -3.3081, -3.9554, -8.2801, 5.3988, -1.883
1491.2653, 1.3717, -311.163, 136.7727,76196.0, -1795.199, 5.6624, -26.0037, -14.5431, 0.6599, -13.6903, -2.3723, -8.1737, -4.2091, -3.9199, 6.5037, -7.1739, 1.809, -4.9379, 10.0904, -5.0074, 1.2486, 2.7134, -2.2475
1489.9132, 1.2, -310.4966, 136.7623,206628.0, -11010.0973, 11.3891, 319.9043, 68.9304, -24.7057, 46.5882, -78.9397, 14.5651, 6.218, 30.5836, 14.9859, -9.6953, 6.0426, -20.3086, 2.6676, 13.835, -10.4871, 11.729, -7.5429
1490.3954, 1.5378, -310.6936, 136.7525,145867.0, -9668.9765, -40.6152, -957.1409, 50.0243, -255.6764, -18.7186, -105.7105, -9.8083, -48.1691, -8.4544, -29.2861, -1.3295, -8.7295, 3.7731, -0.7803, 3.9768, -3.4151, 12.721, -13.6538
1491.2448, 1.2988, -311.1912, 136.77,83049.0, -4148.9499, 40.1408, -276.1776, 32.0513, -53.736, 32.0219, -7.1812, 33.3179, 11.4099, -1.2783, 19.5386, 4.5226, 12.1912, 1.793, -4.4271, 11.2776, -3.8004, -1.8652, 2.2714
1487.9696, 2.1816, -310.0837, 136.7583,85894.0, 3267.1874, -1644.6121, 875.6451, -397.7121, 63.1066, -19.4061, 24.7061, 91.4275, 27.02, -47.9472, 32.3753, 70.1565, -36.1024, -15.1774, 16.3342, 13.5735, 0.1265, -17.6915, 11.5853
1, 1, 1, 1,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1482.5994, 2.1052, -308.0143, 136.719,146799.0, -409.5169, 348.8388, -79.9069, 44.3887, 11.5197, 24.4754, -42.4478, -17.7552, 4.9521, 34.1075, 26.4832, 12.0345, 3.5614, 7.8599, -4.4194, -13.037, 14.8275, -0.147, 12.8075
1491.9302, 1.2031, -311.6592, 136.7837,43260.0, -1669.534, 125.058, -71.6068, 41.7848, -2.5984, -0.0527, -1.8223, -7.8544, 4.1486, -5.923, 0.6211, -6.1757, -0.3671, 1.2593, 3.0278, -3.402, -1.7298, 0.2813, -6.6328
1491.6071, 1.3419, -311.4488, 136.7792,48854.0, -967.2697, 16.1628, -54.4389, -4.4853, 4.1969, -1.4961, 1.3898, -4.095, -2.6642, 0.3697, 0.4573, -2.4922, 1.5337, -1.4564, -0.4229, -1.7895, 5.295, 2.6093, 8.7256
1491.3276, 1.1605, -311.3463, 136.7796,70383.0, 1450.0001, -29.8754, -234.1103, -53.2991, 76.6783, 19.1852, 7.3751, -12.907, -2.8112, 7.7768, 20.836, 19.2939, -2.4742, -2.1194, 5.0532, 14.4996, 10.7039, -0.5598, -2.4407
